home_id,day,ts,p_cons,p_prod,p_tot
CDB002,2021-11-01,2021-11-01 00:16:40+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:16:48+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:16:56+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:17:04+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:17:12+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:17:20+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:17:28+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:17:36+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:17:44+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:17:52+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:18:00+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:18:08+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:18:16+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:18:24+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:18:32+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:18:40+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:18:48+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:18:56+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:19:04+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:19:12+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:19:20+01:00,-62.5,0.0,-62.5
CDB002,2021-11-01,2021-11-01 00:19:28+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:19:36+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:19:44+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:19:52+01:00,-62.5,0.0,-62.5
CDB002,2021-11-01,2021-11-01 00:20:00+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:20:08+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:20:16+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:20:24+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:20:32+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:20:40+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:20:48+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:20:56+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:21:04+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:21:12+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:21:20+01:00,-103.5,0.0,-103.5
CDB002,2021-11-01,2021-11-01 00:21:28+01:00,-97.1999969482422,0.0,-97.1999969482422
CDB002,2021-11-01,2021-11-01 00:21:36+01:00,-96.8000030517578,0.0,-96.8000030517578
CDB002,2021-11-01,2021-11-01 00:21:44+01:00,-96.3000030517578,0.0,-96.3000030517578
CDB002,2021-11-01,2021-11-01 00:21:52+01:00,-96.3000030517578,0.0,-96.3000030517578
CDB002,2021-11-01,2021-11-01 00:22:00+01:00,-95.8000030517578,0.0,-95.8000030517578
CDB002,2021-11-01,2021-11-01 00:22:08+01:00,-95.8000030517578,0.0,-95.8000030517578
CDB002,2021-11-01,2021-11-01 00:22:16+01:00,-95.4000015258789,0.0,-95.4000015258789
CDB002,2021-11-01,2021-11-01 00:22:24+01:00,-95.8000030517578,0.0,-95.8000030517578
CDB002,2021-11-01,2021-11-01 00:22:32+01:00,-95.8000030517578,0.0,-95.8000030517578
CDB002,2021-11-01,2021-11-01 00:22:40+01:00,-94.9000015258789,0.0,-94.9000015258789
CDB002,2021-11-01,2021-11-01 00:22:48+01:00,-95.4000015258789,0.0,-95.4000015258789
CDB002,2021-11-01,2021-11-01 00:22:56+01:00,-94.5,0.0,-94.5
CDB002,2021-11-01,2021-11-01 00:23:04+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:23:12+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:23:20+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:23:28+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:23:36+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:23:44+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:23:52+01:00,-94.5,0.0,-94.5
CDB002,2021-11-01,2021-11-01 00:24:00+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:24:08+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:24:16+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:24:24+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:24:32+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:24:40+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:24:48+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:24:56+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:25:04+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:25:12+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:25:20+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:25:28+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:25:36+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:25:44+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:25:52+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:26:00+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:26:08+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:26:16+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:26:24+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:26:32+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:26:40+01:00,-92.6999969482422,0.0,-92.6999969482422
CDB002,2021-11-01,2021-11-01 00:26:48+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:26:56+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:27:04+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:27:12+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:27:20+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:27:28+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:27:36+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:27:44+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:27:52+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:28:00+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:28:08+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:28:16+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:28:24+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:28:32+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:28:40+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:28:48+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:28:56+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:29:04+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:29:12+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:29:20+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:29:28+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:29:36+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:29:44+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:29:52+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:30:00+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:30:08+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:30:16+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:30:24+01:00,-94.5,0.0,-94.5
CDB002,2021-11-01,2021-11-01 00:30:32+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:30:40+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:30:48+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:30:56+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:31:04+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:31:12+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:31:20+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:31:28+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:31:36+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:31:44+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:31:52+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:32:00+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:32:08+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:32:16+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:32:24+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:32:32+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:32:40+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:32:48+01:00,-94.0999984741211,0.0,-94.0999984741211
CDB002,2021-11-01,2021-11-01 00:32:56+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:33:04+01:00,-93.5999984741211,0.0,-93.5999984741211
CDB002,2021-11-01,2021-11-01 00:33:12+01:00,-93.0999984741211,0.0,-93.0999984741211
CDB002,2021-11-01,2021-11-01 00:33:20+01:00,-85.5,0.0,-85.5
CDB002,2021-11-01,2021-11-01 00:33:28+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:33:36+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:33:44+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:33:52+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:34:00+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:34:08+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:34:16+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:34:24+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:34:32+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:34:40+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:34:48+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:34:56+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:35:04+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:35:12+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:35:20+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:35:28+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:35:36+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:35:44+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:35:52+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:36:00+01:00,-64.30000305175781,0.0,-64.30000305175781
CDB002,2021-11-01,2021-11-01 00:36:08+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:36:16+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:36:24+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:36:32+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:36:40+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:36:48+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:36:56+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:37:04+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:37:12+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:37:20+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:37:28+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:37:36+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:37:44+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:37:52+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:38:00+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:38:08+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:38:16+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:38:24+01:00,-64.80000305175781,0.0,-64.80000305175781
CDB002,2021-11-01,2021-11-01 00:38:32+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:38:40+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:38:48+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:38:56+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:39:04+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:39:12+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:39:20+01:00,-63.900001525878906,0.0,-63.900001525878906
CDB002,2021-11-01,2021-11-01 00:39:28+01:00,-63.0,0.0,-63.0
CDB002,2021-11-01,2021-11-01 00:39:36+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:39:44+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:39:52+01:00,-63.5,0.0,-63.5
CDB002,2021-11-01,2021-11-01 00:40:00+01:00,-63.0,0.0,-63.0
