home_id,day,ts,p_cons,p_prod,p_tot
CDB002,2023-04-29,2023-04-29 10:54:16+02:00,159.3000030517578,-577.7999877929688,-418.5
CDB002,2023-04-29,2023-04-29 10:54:24+02:00,158.89999389648438,-573.7999877929688,-414.8999938964844
CDB002,2023-04-29,2023-04-29 10:54:32+02:00,159.1999969482422,-570.0999755859375,-410.8999938964844
CDB002,2023-04-29,2023-04-29 10:54:40+02:00,159.3000030517578,-565.5999755859375,-406.2999877929688
CDB002,2023-04-29,2023-04-29 10:54:48+02:00,158.89999389648438,-561.5999755859375,-402.7000122070313
CDB002,2023-04-29,2023-04-29 10:54:56+02:00,159.3000030517578,-558.0,-398.7000122070313
CDB002,2023-04-29,2023-04-29 10:55:04+02:00,159.39999389648438,-554.9000244140625,-395.5
CDB002,2023-04-29,2023-04-29 10:55:12+02:00,158.8000030517578,-550.2999877929688,-391.5
CDB002,2023-04-29,2023-04-29 10:55:20+02:00,158.5,-547.7000122070312,-389.2000122070313
CDB002,2023-04-29,2023-04-29 10:55:28+02:00,158.3000030517578,-543.0999755859375,-384.7999877929688
CDB002,2023-04-29,2023-04-29 10:55:36+02:00,158.89999389648438,-540.9000244140625,-382.0
CDB002,2023-04-29,2023-04-29 10:55:44+02:00,158.3000030517578,-538.5999755859375,-380.2999877929688
CDB002,2023-04-29,2023-04-29 10:55:52+02:00,160.3000030517578,-536.9000244140625,-376.6000061035156
CDB002,2023-04-29,2023-04-29 10:56:00+02:00,197.5,-535.9000244140625,-338.3999938964844
CDB002,2023-04-29,2023-04-29 10:56:08+02:00,244.8000030517578,-535.9000244140625,-291.1000061035156
CDB002,2023-04-29,2023-04-29 10:56:16+02:00,268.20001220703125,-538.2000122070312,-270.0
CDB002,2023-04-29,2023-04-29 10:56:24+02:00,267.3999938964844,-540.5,-273.1000061035156
CDB002,2023-04-29,2023-04-29 10:56:32+02:00,268.20001220703125,-545.4000244140625,-277.20001220703125
CDB002,2023-04-29,2023-04-29 10:56:40+02:00,266.5,-549.5,-283.0
CDB002,2023-04-29,2023-04-29 10:56:48+02:00,268.20001220703125,-556.2000122070312,-288.0
CDB002,2023-04-29,2023-04-29 10:56:56+02:00,245.1999969482422,-560.7000122070312,-315.5
CDB002,2023-04-29,2023-04-29 10:57:04+02:00,160.60000610351562,-565.2000122070312,-404.6000061035156
CDB002,2023-04-29,2023-04-29 10:57:12+02:00,160.60000610351562,-568.7999877929688,-408.2000122070313
CDB002,2023-04-29,2023-04-29 10:57:20+02:00,160.1999969482422,-570.0999755859375,-409.8999938964844
CDB002,2023-04-29,2023-04-29 10:57:28+02:00,160.10000610351562,-571.0,-410.8999938964844
CDB002,2023-04-29,2023-04-29 10:57:36+02:00,159.3000030517578,-564.7999877929688,-405.5
CDB002,2023-04-29,2023-04-29 10:57:44+02:00,160.6999969482422,-563.9000244140625,-403.2000122070313
CDB002,2023-04-29,2023-04-29 10:57:52+02:00,158.8000030517578,-561.0999755859375,-402.2999877929688
CDB002,2023-04-29,2023-04-29 10:58:00+02:00,160.1999969482422,-561.5999755859375,-401.3999938964844
CDB002,2023-04-29,2023-04-29 10:58:08+02:00,160.1999969482422,-557.5999755859375,-397.3999938964844
CDB002,2023-04-29,2023-04-29 10:58:16+02:00,160.1999969482422,-552.5999755859375,-392.3999938964844
CDB002,2023-04-29,2023-04-29 10:58:24+02:00,159.8000030517578,-547.7000122070312,-387.8999938964844
CDB002,2023-04-29,2023-04-29 10:58:32+02:00,159.6999969482422,-543.5999755859375,-383.8999938964844
CDB002,2023-04-29,2023-04-29 10:58:40+02:00,159.8000030517578,-538.2000122070312,-378.3999938964844
CDB002,2023-04-29,2023-04-29 10:58:48+02:00,159.3000030517578,-531.9000244140625,-372.6000061035156
CDB002,2023-04-29,2023-04-29 10:58:56+02:00,160.1999969482422,-527.4000244140625,-367.2000122070313
CDB002,2023-04-29,2023-04-29 10:59:04+02:00,160.10000610351562,-521.5,-361.3999938964844
CDB002,2023-04-29,2023-04-29 10:59:12+02:00,164.1999969482422,-517.0,-352.79998779296875
CDB002,2023-04-29,2023-04-29 10:59:20+02:00,198.3999938964844,-511.6000061035156,-313.20001220703125
CDB002,2023-04-29,2023-04-29 10:59:28+02:00,243.8999938964844,-505.3999938964844,-261.5
CDB002,2023-04-29,2023-04-29 10:59:36+02:00,268.6000061035156,-499.0,-230.3999938964844
CDB002,2023-04-29,2023-04-29 10:59:44+02:00,268.6000061035156,-493.2000122070313,-224.6000061035156
CDB002,2023-04-29,2023-04-29 10:59:52+02:00,267.29998779296875,-487.7999877929688,-220.5
CDB002,2023-04-29,2023-04-29 11:00:00+02:00,266.3999938964844,-481.1000061035156,-214.6999969482422
CDB002,2023-04-29,2023-04-29 11:00:08+02:00,266.8999938964844,-475.2000122070313,-208.3000030517578
CDB002,2023-04-29,2023-04-29 11:00:16+02:00,240.8000030517578,-471.2000122070313,-230.3999938964844
CDB002,2023-04-29,2023-04-29 11:00:24+02:00,158.8000030517578,-465.7000122070313,-306.8999938964844
CDB002,2023-04-29,2023-04-29 11:00:32+02:00,158.89999389648438,-462.6000061035156,-303.70001220703125
CDB002,2023-04-29,2023-04-29 11:00:40+02:00,158.39999389648438,-459.0,-300.6000061035156
CDB002,2023-04-29,2023-04-29 11:00:48+02:00,159.3000030517578,-457.2000122070313,-297.8999938964844
CDB002,2023-04-29,2023-04-29 11:00:56+02:00,160.1999969482422,-456.2999877929688,-296.1000061035156
CDB002,2023-04-29,2023-04-29 11:01:04+02:00,158.39999389648438,-455.3999938964844,-297.0
CDB002,2023-04-29,2023-04-29 11:01:12+02:00,159.3000030517578,-456.2999877929688,-297.0
CDB002,2023-04-29,2023-04-29 11:01:20+02:00,158.89999389648438,-456.2999877929688,-297.3999938964844
CDB002,2023-04-29,2023-04-29 11:01:28+02:00,159.3000030517578,-457.2000122070313,-297.8999938964844
CDB002,2023-04-29,2023-04-29 11:01:36+02:00,159.1999969482422,-458.5,-299.29998779296875
CDB002,2023-04-29,2023-04-29 11:01:44+02:00,159.39999389648438,-459.5,-300.1000061035156
CDB002,2023-04-29,2023-04-29 11:01:52+02:00,159.6999969482422,-460.2999877929688,-300.6000061035156
CDB002,2023-04-29,2023-04-29 11:02:00+02:00,159.3000030517578,-463.5,-304.20001220703125
CDB002,2023-04-29,2023-04-29 11:02:08+02:00,159.3000030517578,-465.2999877929688,-306.0
CDB002,2023-04-29,2023-04-29 11:02:16+02:00,159.8000030517578,-467.1000061035156,-307.29998779296875
CDB002,2023-04-29,2023-04-29 11:02:24+02:00,158.8000030517578,-468.8999938964844,-310.1000061035156
CDB002,2023-04-29,2023-04-29 11:02:32+02:00,163.8000030517578,-466.2000122070313,-302.3999938964844
CDB002,2023-04-29,2023-04-29 11:02:40+02:00,196.6999969482422,-466.7000122070313,-270.0
CDB002,2023-04-29,2023-04-29 11:02:48+02:00,242.1000061035156,-466.2000122070313,-224.1000061035156
CDB002,2023-04-29,2023-04-29 11:02:56+02:00,269.6000061035156,-465.2999877929688,-195.6999969482422
CDB002,2023-04-29,2023-04-29 11:03:04+02:00,268.20001220703125,-462.6000061035156,-194.3999938964844
CDB002,2023-04-29,2023-04-29 11:03:12+02:00,268.70001220703125,-460.7999877929688,-192.1000061035156
CDB002,2023-04-29,2023-04-29 11:03:20+02:00,267.70001220703125,-460.7999877929688,-193.1000061035156
CDB002,2023-04-29,2023-04-29 11:03:28+02:00,267.29998779296875,-456.2999877929688,-189.0
CDB002,2023-04-29,2023-04-29 11:03:36+02:00,251.1000061035156,-459.0,-207.8999938964844
CDB002,2023-04-29,2023-04-29 11:03:44+02:00,158.8000030517578,-454.5,-295.70001220703125
CDB002,2023-04-29,2023-04-29 11:03:52+02:00,159.3000030517578,-451.3999938964844,-292.1000061035156
CDB002,2023-04-29,2023-04-29 11:04:00+02:00,159.3000030517578,-447.2999877929688,-288.0
CDB002,2023-04-29,2023-04-29 11:04:08+02:00,159.3000030517578,-440.5,-281.20001220703125
CDB002,2023-04-29,2023-04-29 11:04:16+02:00,159.3000030517578,-437.3999938964844,-278.1000061035156
CDB002,2023-04-29,2023-04-29 11:04:24+02:00,158.8000030517578,-431.5,-272.70001220703125
CDB002,2023-04-29,2023-04-29 11:04:32+02:00,159.6999969482422,-427.5,-267.79998779296875
CDB002,2023-04-29,2023-04-29 11:04:40+02:00,158.8000030517578,-420.2999877929688,-261.5
CDB002,2023-04-29,2023-04-29 11:04:48+02:00,159.3000030517578,-415.7999877929688,-256.5
CDB002,2023-04-29,2023-04-29 11:04:56+02:00,168.6999969482422,-411.7000122070313,-243.0
CDB002,2023-04-29,2023-04-29 11:05:04+02:00,195.8000030517578,-408.2000122070313,-212.3999938964844
CDB002,2023-04-29,2023-04-29 11:05:12+02:00,194.8000030517578,-403.6000061035156,-208.8000030517578
CDB002,2023-04-29,2023-04-29 11:05:20+02:00,194.5,-400.1000061035156,-205.6000061035156
CDB002,2023-04-29,2023-04-29 11:05:28+02:00,194.0,-395.6000061035156,-201.6000061035156
CDB002,2023-04-29,2023-04-29 11:05:36+02:00,193.8999938964844,-391.5,-197.6000061035156
CDB002,2023-04-29,2023-04-29 11:05:44+02:00,194.8000030517578,-387.3999938964844,-192.6000061035156
CDB002,2023-04-29,2023-04-29 11:05:52+02:00,194.8000030517578,-384.2999877929688,-189.5
CDB002,2023-04-29,2023-04-29 11:06:00+02:00,224.1000061035156,-379.7999877929688,-155.6999969482422
CDB002,2023-04-29,2023-04-29 11:06:08+02:00,251.0,-376.6000061035156,-125.5999984741211
CDB002,2023-04-29,2023-04-29 11:06:16+02:00,267.29998779296875,-372.6000061035156,-105.3000030517578
CDB002,2023-04-29,2023-04-29 11:06:24+02:00,267.20001220703125,-369.3999938964844,-102.1999969482422
CDB002,2023-04-29,2023-04-29 11:06:32+02:00,266.79998779296875,-365.3999938964844,-98.5999984741211
CDB002,2023-04-29,2023-04-29 11:06:40+02:00,266.0,-361.3999938964844,-95.4000015258789
CDB002,2023-04-29,2023-04-29 11:06:48+02:00,266.8999938964844,-358.70001220703125,-91.8000030517578
CDB002,2023-04-29,2023-04-29 11:06:56+02:00,265.8999938964844,-355.0,-89.0999984741211
CDB002,2023-04-29,2023-04-29 11:07:04+02:00,180.8999938964844,-352.79998779296875,-171.89999389648438
CDB002,2023-04-29,2023-04-29 11:07:12+02:00,157.89999389648438,-350.5,-192.6000061035156
CDB002,2023-04-29,2023-04-29 11:07:20+02:00,158.0,-349.70001220703125,-191.6999969482422
CDB002,2023-04-29,2023-04-29 11:07:28+02:00,158.39999389648438,-350.5,-192.1000061035156
CDB002,2023-04-29,2023-04-29 11:07:36+02:00,158.0,-351.5,-193.5
CDB002,2023-04-29,2023-04-29 11:07:44+02:00,157.89999389648438,-355.5,-197.6000061035156
CDB002,2023-04-29,2023-04-29 11:07:52+02:00,157.5,-359.1000061035156,-201.6000061035156
CDB002,2023-04-29,2023-04-29 11:08:00+02:00,158.0,-363.6000061035156,-205.6000061035156
CDB002,2023-04-29,2023-04-29 11:08:08+02:00,157.10000610351562,-366.7999877929688,-209.6999969482422
CDB002,2023-04-29,2023-04-29 11:08:16+02:00,157.0,-370.7999877929688,-213.8000030517578
CDB002,2023-04-29,2023-04-29 11:08:24+02:00,157.10000610351562,-374.0,-216.8999938964844
CDB002,2023-04-29,2023-04-29 11:08:32+02:00,156.5,-376.6000061035156,-220.1000061035156
CDB002,2023-04-29,2023-04-29 11:08:40+02:00,156.5,-380.2000122070313,-223.6999969482422
CDB002,2023-04-29,2023-04-29 11:08:48+02:00,156.1999969482422,-382.5,-226.3000030517578
CDB002,2023-04-29,2023-04-29 11:08:56+02:00,156.10000610351562,-384.2999877929688,-228.1999969482422
CDB002,2023-04-29,2023-04-29 11:09:04+02:00,157.5,-386.1000061035156,-228.6000061035156
CDB002,2023-04-29,2023-04-29 11:09:12+02:00,157.0,-387.3999938964844,-230.3999938964844
CDB002,2023-04-29,2023-04-29 11:09:20+02:00,160.6999969482422,-388.3999938964844,-227.6999969482422
CDB002,2023-04-29,2023-04-29 11:09:28+02:00,186.3000030517578,-389.7000122070313,-203.3999938964844
CDB002,2023-04-29,2023-04-29 11:09:36+02:00,233.6000061035156,-390.6000061035156,-157.0
CDB002,2023-04-29,2023-04-29 11:09:44+02:00,264.6000061035156,-390.6000061035156,-126.0
CDB002,2023-04-29,2023-04-29 11:09:52+02:00,264.6000061035156,-390.6000061035156,-126.0
CDB002,2023-04-29,2023-04-29 11:10:00+02:00,264.20001220703125,-390.6000061035156,-126.4000015258789
CDB002,2023-04-29,2023-04-29 11:10:08+02:00,263.20001220703125,-389.2000122070313,-126.0
CDB002,2023-04-29,2023-04-29 11:10:16+02:00,264.1000061035156,-388.7999877929688,-124.6999969482422
CDB002,2023-04-29,2023-04-29 11:10:24+02:00,260.5,-387.3999938964844,-126.9000015258789
CDB002,2023-04-29,2023-04-29 11:10:32+02:00,156.60000610351562,-386.1000061035156,-229.5
CDB002,2023-04-29,2023-04-29 11:10:40+02:00,158.0,-385.7000122070313,-227.6999969482422
CDB002,2023-04-29,2023-04-29 11:10:48+02:00,156.1999969482422,-383.8999938964844,-227.6999969482422
CDB002,2023-04-29,2023-04-29 11:10:56+02:00,158.39999389648438,-383.0,-224.6000061035156
